Date,Link,Message
2022-11-04 20:53:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994301859041538048,This is the best 🕺LinkedIn DASHBOARD ever I have seen so far …I am feeling so proud to see such an amazing creativity in you …especially those ICONS and INFO made me fall in love with your dashboard .INFO is crystal clear and to the point.You have a very bright future in the visualization 📊industry. Well Done 👏 Watch out for the POWER BI challenge for the live data of my STRAVA RUNNING🏃‍♂️account and you can do a very good justification.Keep learning 🙇‍♂️ & Keep Growing 📈
2022-11-04 18:25:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994335658198634497,This is totally insane…
2022-11-04 15:06:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994304859852177410,THIS LOOKS AMAZING....
2022-11-04 09:22:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994132533995028480,Good Analysis 🧐 🏏💽📊 Also I felt if you could have used here some other background it would have made dashboard look even r more better . Try black shades with transparency set to 60% I guess it will make it perfect then or u can use white background since you have used most of the Color’s 🎨
2022-11-04 06:18:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994177537157292032,If this is your first dashboard then you have done an incredible work …at first ball 🏀 you hit six I would say…keep exploring more n more …dashboard and try to bring some business insights into picture
2022-11-04 06:15:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994151289005760512,Very well 👌 used of interactions and good placement of buttons and tiles …Loved the interface …Good work …🔥👍👌 Just a suggestion while showing the numbers always select the filters/slicers/buttons . Best Practice : Never 👎 select any part of the graph in order to update the numbers until and unless it is required …Hope that helps ☺️
2022-11-03 21:43:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994031390686089217,Omika Upadhyay welcome 🙏
2022-11-03 20:40:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994031390686089217,Good 👍 Make it More Interactive by Adding Buttons and Navigation pages along with slicers and drop down ⬇️ and bring sone business insights into action 🏃‍♂️
2022-11-03 19:19:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,😊
2022-11-03 19:19:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6994004243158372352,Good One 👏 as I have recently started so u can see datasets are really less but liked it the way you represented …I will give you copy of my datasets for LinkedIn Profile make that one and post would love to see an insights for my PROFILE🏃‍♂️
2022-11-03 13:48:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993920869416730625,Rightly said 👏
2022-11-03 13:01:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6993856952690700290,hats off to you bro...hats offf...
2022-11-03 08:34:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993240364631437312,Thanks Sachin
2022-11-02 20:18:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6993260614550712321,Commendable 👏Very good use of Color combinations and DROP DOWN along with good use of slicers and tiles …You have used all the best practice for POWER BI📊No one can stop you entering into the BI WORLD now📊
2022-11-02 18:22:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993583551405281280,Looks Peefect 🕺🤩
2022-11-02 18:21:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6993502965210714114,"Never select any visualization in order to show the change ..Always add BUTTONS , BOOKMARK,PAGE NAVIGATION to make your REPORT interactive …Just add buttons/slicers and everything will look perfect …Rest all you have done nicely 🕺😊"
2022-11-02 18:19:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993540508300034048,Which COURSE you have enrolled ? let me know I can help to reach out the concerned team .
2022-11-02 18:18:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993540508300034048,Ye mast tha 🤣🤣🤣🤣
2022-11-02 18:17:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6993617741286920193,Bhai background KHATARNAAK hai Kaun se duniya 😀se laaye ho …AM SPEECHLESS 😶 😀
2022-11-02 08:41:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993415377598726144,Use light shaded background it would look amazing then try with light blue here and work on transparency …Adding a bit of Color would make this dashboard even more classy..Rest all detailing is good ..Try yo use multiple buttons and navigation to make it more realistic that’s what client look 👀 for 📊Hope my suggestion helps …to learn 🙇‍♀️and progress 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️
2022-11-02 07:22:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6993189899734573056,Very well used of buttons and interactions …Commendable work 👌 you have followed each and every instructions meticulously…Well Done 😊✌️
2022-11-02 04:46:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989846560939352064,Perfect Use of bookmark 🔖 This I keep telling my students in the business use case WORLD we  need to add CLEAR BUTTON so that client if they have selected multiple filters it become really cumbersome …for manually updating Aeschylus filter so this is the best use case how 🔖 can help in creating better DASHBOARD 🔖
2022-11-02 04:41:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993431200606404608,"Good Work 😊 Try to make it more dynamic by adding buttons , drop down  and pages . It will look even more better ✌️Try Exploring"
2022-11-02 04:02:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993369250518192128,Looks Gr8…👏Add Buttons and multiple pages to make it more interactive ….Try this out 😊
2022-11-01 19:39:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993276720216727552,Just a tip of the iceberg you have learnt good going ...try to make it dynamic that you will sure learn  in the coming days..keep exploring ...
2022-11-01 18:08:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993239750618869762,Thanks :)
2022-10-31 22:11:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Sure will create a video and post it on my YouTube Channel …soon
2022-10-31 22:10:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks Milan 😊
2022-10-31 22:10:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Your wordings means a lot 🙏
2022-10-31 22:08:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks a lot Hasan 🙏
2022-10-31 22:03:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991644659412275200,Nice use if Color combinations for numbers and it’s quite interactive ..Keep Up the good work 🤩
2022-10-31 13:01:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks a lot Shrejal Kashid  ☺️✌️🏋️☺️
2022-10-31 13:01:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks Malathi 😊
2022-10-31 13:00:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Hehe thanks Bhai 👦
2022-10-31 13:00:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 😊 Anjali ☺️
2022-10-31 13:00:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 👍
2022-10-31 12:59:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992830998723858434,Woooooooooo☺️🏋️Congrats☺️✌️
2022-10-31 11:23:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 😊
2022-10-31 11:23:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 😊 Pankaj
2022-10-31 11:22:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks Bro 😎
2022-10-31 11:22:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks Vijay 🥳
2022-10-31 11:22:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 😊 Bhai 👨‍💻
2022-10-31 11:22:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 😊
2022-10-31 11:22:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992792434380292096,Thanks 😊
2022-10-31 03:59:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992646613802315776,"Nice Attempt👏 Just a suggestion use some different background apart from GREY as everything looks blurry…Try with BLACK , YELLOW , WHITE or something else to explore around.Attach BUTTONS 🔤and PAGE NAVIGATOR ⬆️⬇️➡️to make your dashboard 📊more INTERACTIVE 🗣.There Are lot many things which you will learn in the coming days .So keep EXPLORING 👀 & PRACTISING 🙇‍♂️💪🤸‍♂️🏋️‍♂️😎till then…"
2022-10-30 18:50:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992521202162405377,Add Buttons & Make It More Interactive...!!!!! Greak Start To Kick Off for POWER BI 
2022-10-30 14:55:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990928761948913664,Perfect. Suggestion : Reduce the transparency of yellow color and add buttons to make kit more interactive.
2022-10-30 14:53:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991401826583494656,Meticulously Used of all the graphs and color combinations along with the cards..Incredidble Work . Suggestion : Add buttons and make it more interactive...and avoid using word cloud generator for total connections as discussed …
2022-10-30 14:51:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991386899529498628,Add tiles and make it more interactive....Good Work ..Keep it up...
2022-10-30 14:46:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6992441880894451713,Good Work ..Keep it Up...Colors Lookgr8 and good use of charts... 😎 
2022-10-29 18:35:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992188955769155584,Thanks 😊 Prafful 👍
2022-10-29 18:34:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992096791882059776,Well Done 👍 😊
2022-10-29 11:57:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6992084431725346816,Looks great 😊
2022-10-29 03:10:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991869343416373248,Great Work👏
2022-10-28 19:32:09,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6967845251415703552,Big Congratulations 🎉 🥳 👏
2022-10-28 19:09:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991572647935451136,"Jess Ramos, MSBA I am not advertising I am just saying that I have also started teaching on the same line by integrating CLOUD ☁️ with SQL💽and you are doing a 👍 work too by helping the community…"
2022-10-28 19:06:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991824418469482496,Jay Charole that’s a very nice way of thinking ..Keep up the good work💪🏋️‍♂️👨‍💻📊
2022-10-28 18:34:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991824418469482496,It’s immensely in detail especially the recommendation part - I liked it but am surprised why u didn’t use any of the Color’s 🎨 be it Background 📺 or tiles  for numbers 💳or in any visuals 📊 although in white it looks good there Is nothing wrong in that but I felt if the Color’s would have been there it would have created a magical 🧙‍♂️ effect🔥
2022-10-28 10:00:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991644659412275200,looks amzing especially the numbers in white ..Great work...
2022-10-28 08:48:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991659044096667648,"Alignment, Color Combinations ,Headings and tiles everything looks perfect 👍..Wat an incredible WORK 👩‍💻 Soumita Paul ..Nothing to Suggest here 😆😆😆"
2022-10-27 18:45:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991375723147997185,I loved the CREATIVITY 😎 BUT A SUGGESTION MAKE THE NUMBERS IN CARDS white as numbers are not clearly visible..Rest looks good. 😍 
2022-10-27 18:37:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991463449306279936,This is insanely superbly fantabulously magnificiently incredible 😁 Just change all the CARDS (number) color to WHITE to become more realistic 🤟 
2022-10-27 10:16:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991338425530396672,You will soon find that in my channel in the upcoming days : https://youtube.com/channel/UC59wHh4zTa8sGxhyQVdxMug
2022-10-27 08:50:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989152137549107200,Well Done 👍 Keep Up The good 📊work💪
2022-10-26 21:06:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991125022069133312,Lovely ☺️ Good use of placement of CARDS 💳 along with the best use of COLORS 🎨 combination …So finally we have the top 3 participants for POWER 📊 BI✌️
2022-10-26 13:07:58,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991018129963307008,Incredible👏Work🥳You Are also one of the 
TOP 3 🎩 contenders👨‍💻👩‍💻for the POWER📊BI Task🙇‍♂️🙇‍♀️Challenge💪
2022-10-26 07:31:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990714566699565056,Looks great …perfect …numbers are visible and to the point ..MAPS you could have used the DARKER one I felt since you have a white background so …but overall it’s perfect 👍
2022-10-26 07:20:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990828969776353280,I have even discussed this in great detail in one of my DAILY LIVE CLASS how CASE STATEMENTS can help BUSINESS/DATA ANALYST in their day-to-day task :

 https://youtu.be/MKpIZtjiMVQ
2022-10-26 07:15:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990745498785583104,Himanshu Kumar chaturvediI know attach that link here so that it becomes easy for others too to see...Whenever you are posting any certificate always post the snapshot 📸 in the comment section or in the description for easy access...
2022-10-26 06:58:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990745498785583104,Well Done 👏 It would be great if you can put a snapshot 📸 of your POWERBI📊visuals too…
2022-10-25 15:58:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990700689576349696,Well Done 👏 Keep
up the good work and I am here to help you on this wonderful roller coaster 🎢 journey into the ANALYTICS 📊 world 🌎
2022-10-25 14:50:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988951111244111872,Simple and to the point 🤘..Just that Data Range slider change green Color to yellow and all the visuals color will be in sink then I feel …and second half-donut chart use red-white combination …Similearly fir donut chart and pie chart here in place of blue Color try using red or something else to make dashboard even more vibrant 😊 You Are in The last of top 3 💥🚀If you can post a video showcasing how the numbers are changing on selecting both the drop down that would be best …
2022-10-25 12:57:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990231644737531904,"Suggestions 👇
1️⃣ Try to use tiles for the number to enhance it more and it will give clarity to numbers too..
2️⃣ In Total connections by JOB 👩‍💻👨‍💻 role , I see na me of person in the axis which is wrong , instead Job Role 👨‍💼👩‍💼should be present - correct that part .
3️⃣ All the Headings and Numbers associated with them should come under CARDS 💳 
4️⃣ Work on how to make Interface look even more better - SLOW 🐢& STEADY 🎢WINS 🏆THE RACE🏁"
2022-10-25 12:49:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990644803189293056,Well Done 👍 Snigdha 🤘
2022-10-24 13:15:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990231644737531904,Good 👍 Work 👨‍💻 Make the graph No little bit more legitimate so that users doesn’t have to zoom 🪩 it in order to read the numbers …
2022-10-24 13:13:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990214585832075264,Good use of charts 📊 and Color 🎨 combination. Well Done 👍
2022-10-24 13:12:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990246212310355968,Post your certificate too🤩🚀💥👍🪔
2022-10-24 13:11:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990257658494689280,Perfect 👍 🤩
2022-10-24 13:11:14,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990257754913333248,Superb 🤩💥🚀
2022-10-23 20:47:45,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988052945422475264,Work on the Color 🎨combination  …it will look even more better …💥
2022-10-23 19:18:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990008353057849345,"Great 👍 work 👨‍💻 Suggestion : for the map 🗺 part use the darker image by changing the setting,  it will look better with numbers or circles in yellow ..🤩"
2022-10-22 22:17:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989631198679449600,"One of the TOP 3 🕺Contender 😌…You  🧑‍💻are In 💥💥💥💥So finally 🥳we have the first participant in the TOP 3 🕺…wat a dashboard buddy am spell bound , right from the Color combination , fon’t size ,tiles display and to the point …More in-depth I would like to see Once we discuss in our LIVE 📹 CLASS 👨‍🏫.Incredible👏 Work 😊Yash Chadha"
2022-10-22 22:06:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989652151476097024,Will check ☑️& review 🙇‍♂️it soon ⏳after Diwali 🪔 💥
2022-10-22 22:04:29,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989565450380546048,Well done buddy 👦 Loved it …🤘👋👏..Especailly at last insights part..Good to see you have kept all my suggestions into action 🎬
2022-10-22 13:05:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989565450380546048,Mind🤯 Blowing🧠 Color 🎨Combinations and the clarity of numbers🔢 ...
Incredible👏 Work 👨‍💻
2022-10-22 06:50:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985481173212811264,From Kundalahalli to will get all the frequent local transport buses to anywhere - as commented above you can take 500 series …autos in any city will be costly compared to buses and yes autonwala will charge you a hefty amount if you are not able to negotiate properly …I stay near whitefield area too…the best advice would be soon buy a scooty 🛵 and life will be easy in bangalore because buses are super crowded even …that’s the first thing you can don…can’t help it much here …rather than complaining we need to find our own solutions ….living a life here is not so easy …you need to earn pretty well and look for second source of income …apart from your job too in order to survive here..it’s been 13 years in Bengaluru now for me and have learnt a lot …traffic no doubt is worst it due to wrong city planning …but wat else we can do just need to figure it out the way …that’s it ..
2022-10-22 06:43:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987350998608416769,Faizan Ahmad oh okay then we can’t do much here but atleast try what all visuals u can add in to make it more realistic and give sone insights too…
2022-10-21 23:36:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989231873373716481,Will Review 👆It In depth 🎢and will give my feedback 🤩Overall Looks good 👍
2022-10-21 23:31:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989185174303305728,Check My 🕺 comment 💬👆
2022-10-21 23:30:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989185174303305728,You can add me too for the initiative which I have started last week🗓 itself🆓💰 teaching LIVE 🎥 SQL💽📊📈📉👩‍💻👨‍💻 that too on CLOUD ☁️ SNOWFLAKE ❄️ everyday from 🕙PM - 🕚PM IST. Check 🧐It Out 👉 https://youtu.be/TWlzZY5Zz0Q
2022-10-21 23:17:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987350998608416769,Here You Go….Faizan Ahmad Try to add some visuals to it and use some Color combinations …
2022-10-21 23:14:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987350998608416769,This doesn’t look like a dashboard?? I felt it’s like an excel sheet …You need to work hard on your visuals buddy …Reach out to me for any help ..Check the visual by one of my student Rupam Gupta
2022-10-21 14:27:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989208627521732608,Wah Sirjee Big Congrats... 😎 
2022-10-21 10:20:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989160681174388737,Well Done 👍 ✅ Buddy😊
2022-10-20 19:54:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988855720985198592,Nice 👌 Work Indeed 🤘Keep it Up …
2022-10-20 19:54:19,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988911695968522240,Wonderful …looks amazing …
2022-10-20 19:53:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988937248444428288,Looks great …what all measures did you create ???
2022-10-20 09:47:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988784369066774528,Good work …visuals looks great …You will see the real magic once you start learning DAX and start implementing in your visuals …
2022-10-20 06:59:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988528053463265280,Looks Incredible 🤩 Although You have less connections but the way you have presented data is phenomenal …I believe in your LinkedIn Datasets there are various other tabs too which you might have to check out and explore …
2022-10-20 05:12:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6984937858650247168,Wat a lovely use of Color combinations and numbers Are crystal clear visible . Amazing Work👏👌
2022-10-20 00:17:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987840617582112768,Good analysis but you need to work on the color combination . Had it been the background be black or yellow it would have been looked tremendously perfect ...check out my students dashboard here : https://www.linkedin.com/feed/update/urn:li:activity:6987389118007697408?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6987389118007697408%2C6987534219660996608%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A6987389118007697408%2C6987598890279608321%29
2022-10-19 21:38:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6984937858650247168,Looks amazing …especially the numbers are crystal clear that’s what I suggest everyone now should be visible …good 👏work indeed💪
2022-10-19 08:38:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988219178117672960,Superbbbbbb👍👋👌
2022-10-18 09:26:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988040257992560640,Good work …Alignment looks perfect and good use of charts ..Mention Business Insights in key point wise so that it’s easy to read ….Keep up the good work 😊✌️🤘
2022-10-17 11:26:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987669582949879808,Looking forward to it 🤩✌️☺️🏃‍♂️🛣🥳🤘
2022-10-17 02:23:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987389118007697408,See the work done by one of my students Rupam Gupta how nicely he has presented the information using the right Color combination.
2022-10-16 22:06:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987389118007697408,Use black background  and work on your Color combination …and see the magic
2022-10-15 11:29:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982014361296875521,Why am seeing a duplication of visuals???
2022-10-14 21:10:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986791046940618752,Best Use Case for Window Functions 😁
2022-10-14 19:27:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986766512191668224,Nice work ✌️..Just a small suggestion 🔊use different Color Font instead of red and Gauge Chart 📊numbers 4️⃣1️⃣9️⃣ should be in white Color …with black background red font is not clearly visible …else everything looks good 👍 to me 🕺
2022-10-14 18:56:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986541572779589632,Learn LIVE FREE SQL ON CLOUD : SNOWFLAKE ❄  DAILY FROM 10PM-11PM ABSOLUTELY FREEEEEEEEEEE 🆓 🆓 🆓 
https://www.youtube.com/channel/UC59wHh4zTa8sGxhyQVdxMug
2022-10-14 16:37:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6986412690747404288,https://github.com/anandjha90/analyticswithanand/tree/SNOWFLAKE

2022-10-14 09:08:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6984233034967375872,You can 🔥everyday✅ live on my YouTube & LinkedIn Page both it gets featured🎥 from 10-11PM ⏳IST
2022-10-14 09:07:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6984233034967375872,Thanks a lot Ganesh Khadke.I am trying my level best to bring industry 👨‍💻experience 🕺into action🏃‍♂️ in my live classes👨‍🏫
2022-10-14 06:21:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986563469890269184,Welcome 🤗 to the city 🌆
2022-10-14 06:04:34,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6986565307263815680,Thanks Anurag Koushal Means a lot✌️Wat to Goooooo🚀🚀🚀🚀🚀🚀
2022-10-13 18:11:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986195137408176128,https://www.youtube.com/channel/UC59wHh4zTa8sGxhyQVdxMug
2022-10-13 18:09:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986195137408176128,I am also teaching SQL that too on CLOUD: SNOWFLAKE free of COST every day from 10 PM-11 PM LIVE: https://www.youtube.com/channel/UC59wHh4zTa8sGxhyQVdxMug
Feel free 😎  to SUBSCRIBE 🙈 ....!!!!!!
2022-10-03 10:24:18,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6982321254921842688,I think being a developer - this developer has to say …how we as a deverloper goes through development + testing too before passing to the testing team…🤩 jokes apart everyone job is equally important …✌️
2022-09-26 17:15:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6974678118829613056,Ofcourse CTEs too and SUBQUERY
2022-09-22 14:10:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978600216660729856,Commenting for better reach to all th freshers out there : Jayant Topnani & Vatsala Bhatt
2022-09-18 20:22:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976957965526327296,Looks great …everything including Color combination …same Color don’t use it for bar graphs and Year and numbers …rest is fine
2022-09-18 20:05:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977352098887725056,This looks amazing 🤩 Suggestion : Change the graph nature for top 5 expensive countries …Never use line graph/area graph for top metrics …Use bar graph as it’s easy to visualise and see the trends …
2022-09-17 16:55:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6976913170208555009,Wonderful…looks amazing 🤩 👏
2022-09-16 23:21:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976649019766804480,Big congratulations 🎉 Deepti K. ✌️
2022-09-16 18:26:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6976605635115188224,Just add yellow and black background Once and add screenshot here I think it will look just fantabulously magnificent …just try once and donut Chat looks great and instead of area chart try bar graph or clustered bar chart Once …Rest everything looks good simple and to the point …it looks amazing ..this is what the best Power BI report I call it …
2022-09-15 18:31:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976205575135076353,hahaha 🤣
2022-09-15 13:37:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975239914300870656,both have got equal case. It's just depending on your requirements how efficiently you can do it...For me I am a fan of CTEs 😎 but have used numerous subqueries equally though 😁 

TIPS: Try to avoid subquery if possible 😍
2022-09-15 13:31:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975600885636747265,well said...
2022-09-15 13:26:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976134844095315968,"Make your visulas more vibrant : 
Black/Yellow background would have made this even look better and you could have used combinations of clustered bar chart, donut chart and bar graph...Just enhance a bit ...Gr8 work."
2022-09-13 22:38:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975446182374309888,You can be a great fit for my current team ..We Are looking for immmediate joiners..Share your resume on anand.jha@exlservice.com
2022-09-13 22:07:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971168144086167552,"Use yellow/black background on thsi it will look nice …incorporate donut chart if you can , bar graph looks good …👍"
2022-09-13 21:55:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6975492665622605824,This is most important in data ANALYTICS industry …I have been using this almost on everyday basis for my previous clients …Good Work…Suggestion : try to give real business case scenarios and then explain as it will add meaning …Good Work 👏
